Complexity,Branching,Approach,Representation,questionId,prompt_1,prompt_2,Question,Answer,options,question_universe
2,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_f0,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Daniel's friend""?",Daniel's friend,l(q),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
2,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_e2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Frank's enemy""?",Frank's enemy,t(v),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
2,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_e2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Frank's enemy""?",Frank's enemy,t(v),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
2,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_e2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Frank's enemy""?",Frank's enemy,t(v),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
2,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_e2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Frank's enemy""?",Frank's enemy,t(v),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
2,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_f1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Brooke's friend""?",Brooke's friend,l(r),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
2,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_f1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Brooke's friend""?",Brooke's friend,l(r),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
2,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_f1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Brooke's friend""?",Brooke's friend,l(r),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
2,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_f1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Brooke's friend""?",Brooke's friend,l(r),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_cfc5,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Autumn's child's friend's child""?",Autumn's child's friend's child,h(l(h(w))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_eff4,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Erin's friend's friend's enemy""?",Erin's friend's friend's enemy,t(l(l(s))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_pff4,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Erin's friend's friend's parent""?",Erin's friend's friend's parent,d(l(l(s))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_cfe2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Frank's enemy's friend's child""?",Frank's enemy's friend's child,h(l(t(v))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_eec5,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Autumn's child's enemy's enemy""?",Autumn's child's enemy's enemy,t(t(h(w))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_fef1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Brooke's friend's enemy's friend""?",Brooke's friend's enemy's friend,l(t(l(r))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_fcp2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Frank's parent's child's friend""?",Frank's parent's child's friend,l(h(d(v))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_fep4,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Erin's parent's enemy's friend""?",Erin's parent's enemy's friend,l(t(d(s))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_efe1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Brooke's enemy's friend's enemy""?",Brooke's enemy's friend's enemy,t(l(t(r))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_fpf2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Frank's friend's parent's friend""?",Frank's friend's parent's friend,l(d(l(v))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_cpf1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Brooke's friend's parent's child""?",Brooke's friend's parent's child,h(d(l(r))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_fcf3,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Chad's friend's child's friend""?",Chad's friend's child's friend,l(h(l(k))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_pec1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Brooke's child's enemy's parent""?",Brooke's child's enemy's parent,d(t(h(r))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_pfc1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Brooke's child's friend's parent""?",Brooke's child's friend's parent,d(l(h(r))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_fpe5,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Autumn's enemy's parent's friend""?",Autumn's enemy's parent's friend,l(d(t(w))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_fep2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Frank's parent's enemy's friend""?",Frank's parent's enemy's friend,l(t(d(v))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_cpe2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Frank's enemy's parent's child""?",Frank's enemy's parent's child,h(d(t(v))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
