Complexity,Branching,Approach,Representation,questionId,prompt_1,prompt_2,Question,Answer,options,question_universe
3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_R_pe1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = parent(amber);;2. the enemy of the parent of Amber = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""the parent of the enemy of Amber""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",the parent of the enemy of Amber,parent(enemy(amber)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the friend of Christina = friend(christina);;the friend of Amber = friend(amber);;the enemy of Dana = enemy(dana);;the enemy of Bryan = enemy(bryan);;the parent of Elizabeth = parent(elizabeth);;the child of Felicia = child(felicia)
3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_R_ff2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = parent(amber);;2. the enemy of the parent of Amber = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""the friend of the friend of Dana""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",the friend of the friend of Dana,friend(friend(dana)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the friend of Christina = friend(christina);;the friend of Amber = friend(amber);;the enemy of Dana = enemy(dana);;the enemy of Bryan = enemy(bryan);;the parent of Elizabeth = parent(elizabeth);;the child of Felicia = child(felicia)
3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_R_ef2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = parent(amber);;2. the enemy of the parent of Amber = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""the enemy of the friend of Dana""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",the enemy of the friend of Dana,enemy(friend(dana)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the friend of Christina = friend(christina);;the friend of Amber = friend(amber);;the enemy of Dana = enemy(dana);;the enemy of Bryan = enemy(bryan);;the parent of Elizabeth = parent(elizabeth);;the child of Felicia = child(felicia)
3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_R_pf2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = parent(amber);;2. the enemy of the parent of Amber = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""the parent of the friend of Dana""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",the parent of the friend of Dana,parent(friend(dana)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the friend of Christina = friend(christina);;the friend of Amber = friend(amber);;the enemy of Dana = enemy(dana);;the enemy of Bryan = enemy(bryan);;the parent of Elizabeth = parent(elizabeth);;the child of Felicia = child(felicia)
3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_R_fe2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = parent(amber);;2. the enemy of the parent of Amber = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""the friend of the enemy of Dana""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",the friend of the enemy of Dana,friend(enemy(dana)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the friend of Christina = friend(christina);;the friend of Amber = friend(amber);;the enemy of Dana = enemy(dana);;the enemy of Bryan = enemy(bryan);;the parent of Elizabeth = parent(elizabeth);;the child of Felicia = child(felicia)
3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_R_ee2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = parent(amber);;2. the enemy of the parent of Amber = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""the enemy of the enemy of Dana""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",the enemy of the enemy of Dana,enemy(enemy(dana)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the friend of Christina = friend(christina);;the friend of Amber = friend(amber);;the enemy of Dana = enemy(dana);;the enemy of Bryan = enemy(bryan);;the parent of Elizabeth = parent(elizabeth);;the child of Felicia = child(felicia)
3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_R_ce2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = parent(amber);;2. the enemy of the parent of Amber = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""the child of the enemy of Dana""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",the child of the enemy of Dana,child(enemy(dana)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the friend of Christina = friend(christina);;the friend of Amber = friend(amber);;the enemy of Dana = enemy(dana);;the enemy of Bryan = enemy(bryan);;the parent of Elizabeth = parent(elizabeth);;the child of Felicia = child(felicia)
3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_R_fp2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = parent(amber);;2. the enemy of the parent of Amber = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""the friend of the parent of Dana""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",the friend of the parent of Dana,friend(parent(dana)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the friend of Christina = friend(christina);;the friend of Amber = friend(amber);;the enemy of Dana = enemy(dana);;the enemy of Bryan = enemy(bryan);;the parent of Elizabeth = parent(elizabeth);;the child of Felicia = child(felicia)
3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_R_ep2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = parent(amber);;2. the enemy of the parent of Amber = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""the enemy of the parent of Dana""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",the enemy of the parent of Dana,enemy(parent(dana)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the friend of Christina = friend(christina);;the friend of Amber = friend(amber);;the enemy of Dana = enemy(dana);;the enemy of Bryan = enemy(bryan);;the parent of Elizabeth = parent(elizabeth);;the child of Felicia = child(felicia)
3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_R_cp2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = parent(amber);;2. the enemy of the parent of Amber = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""the child of the parent of Dana""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",the child of the parent of Dana,child(parent(dana)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the friend of Christina = friend(christina);;the friend of Amber = friend(amber);;the enemy of Dana = enemy(dana);;the enemy of Bryan = enemy(bryan);;the parent of Elizabeth = parent(elizabeth);;the child of Felicia = child(felicia)
3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_R_ff3,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = parent(amber);;2. the enemy of the parent of Amber = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""the friend of the friend of Bryan""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",the friend of the friend of Bryan,friend(friend(bryan)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the friend of Christina = friend(christina);;the friend of Amber = friend(amber);;the enemy of Dana = enemy(dana);;the enemy of Bryan = enemy(bryan);;the parent of Elizabeth = parent(elizabeth);;the child of Felicia = child(felicia)
3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_R_ef3,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = parent(amber);;2. the enemy of the parent of Amber = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""the enemy of the friend of Bryan""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",the enemy of the friend of Bryan,enemy(friend(bryan)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the friend of Christina = friend(christina);;the friend of Amber = friend(amber);;the enemy of Dana = enemy(dana);;the enemy of Bryan = enemy(bryan);;the parent of Elizabeth = parent(elizabeth);;the child of Felicia = child(felicia)
3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_R_fc3,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = parent(amber);;2. the enemy of the parent of Amber = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""the friend of the child of Bryan""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",the friend of the child of Bryan,friend(child(bryan)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the friend of Christina = friend(christina);;the friend of Amber = friend(amber);;the enemy of Dana = enemy(dana);;the enemy of Bryan = enemy(bryan);;the parent of Elizabeth = parent(elizabeth);;the child of Felicia = child(felicia)
3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_R_ec3,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = parent(amber);;2. the enemy of the parent of Amber = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""the enemy of the child of Bryan""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",the enemy of the child of Bryan,enemy(child(bryan)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the friend of Christina = friend(christina);;the friend of Amber = friend(amber);;the enemy of Dana = enemy(dana);;the enemy of Bryan = enemy(bryan);;the parent of Elizabeth = parent(elizabeth);;the child of Felicia = child(felicia)
3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_R_ff4,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = parent(amber);;2. the enemy of the parent of Amber = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""the friend of the friend of Elizabeth""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",the friend of the friend of Elizabeth,friend(friend(elizabeth)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the friend of Christina = friend(christina);;the friend of Amber = friend(amber);;the enemy of Dana = enemy(dana);;the enemy of Bryan = enemy(bryan);;the parent of Elizabeth = parent(elizabeth);;the child of Felicia = child(felicia)
3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_R_ef4,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = parent(amber);;2. the enemy of the parent of Amber = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""the enemy of the friend of Elizabeth""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",the enemy of the friend of Elizabeth,enemy(friend(elizabeth)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the friend of Christina = friend(christina);;the friend of Amber = friend(amber);;the enemy of Dana = enemy(dana);;the enemy of Bryan = enemy(bryan);;the parent of Elizabeth = parent(elizabeth);;the child of Felicia = child(felicia)
3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_R_pf4,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = parent(amber);;2. the enemy of the parent of Amber = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""the parent of the friend of Elizabeth""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",the parent of the friend of Elizabeth,parent(friend(elizabeth)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the friend of Christina = friend(christina);;the friend of Amber = friend(amber);;the enemy of Dana = enemy(dana);;the enemy of Bryan = enemy(bryan);;the parent of Elizabeth = parent(elizabeth);;the child of Felicia = child(felicia)
3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_R_fe4,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = parent(amber);;2. the enemy of the parent of Amber = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""the friend of the enemy of Elizabeth""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",the friend of the enemy of Elizabeth,friend(enemy(elizabeth)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the friend of Christina = friend(christina);;the friend of Amber = friend(amber);;the enemy of Dana = enemy(dana);;the enemy of Bryan = enemy(bryan);;the parent of Elizabeth = parent(elizabeth);;the child of Felicia = child(felicia)
3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_R_ee4,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = parent(amber);;2. the enemy of the parent of Amber = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""the enemy of the enemy of Elizabeth""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",the enemy of the enemy of Elizabeth,enemy(enemy(elizabeth)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the friend of Christina = friend(christina);;the friend of Amber = friend(amber);;the enemy of Dana = enemy(dana);;the enemy of Bryan = enemy(bryan);;the parent of Elizabeth = parent(elizabeth);;the child of Felicia = child(felicia)
3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_R_fp4,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = parent(amber);;2. the enemy of the parent of Amber = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""the friend of the parent of Elizabeth""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",the friend of the parent of Elizabeth,friend(parent(elizabeth)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the friend of Christina = friend(christina);;the friend of Amber = friend(amber);;the enemy of Dana = enemy(dana);;the enemy of Bryan = enemy(bryan);;the parent of Elizabeth = parent(elizabeth);;the child of Felicia = child(felicia)
3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_R_ep4,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = parent(amber);;2. the enemy of the parent of Amber = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""the enemy of the parent of Elizabeth""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",the enemy of the parent of Elizabeth,enemy(parent(elizabeth)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the friend of Christina = friend(christina);;the friend of Amber = friend(amber);;the enemy of Dana = enemy(dana);;the enemy of Bryan = enemy(bryan);;the parent of Elizabeth = parent(elizabeth);;the child of Felicia = child(felicia)
3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_R_cp4,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = parent(amber);;2. the enemy of the parent of Amber = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""the child of the parent of Elizabeth""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",the child of the parent of Elizabeth,child(parent(elizabeth)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the friend of Christina = friend(christina);;the friend of Amber = friend(amber);;the enemy of Dana = enemy(dana);;the enemy of Bryan = enemy(bryan);;the parent of Elizabeth = parent(elizabeth);;the child of Felicia = child(felicia)
3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_R_ff5,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = parent(amber);;2. the enemy of the parent of Amber = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""the friend of the friend of Felicia""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",the friend of the friend of Felicia,friend(friend(felicia)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the friend of Christina = friend(christina);;the friend of Amber = friend(amber);;the enemy of Dana = enemy(dana);;the enemy of Bryan = enemy(bryan);;the parent of Elizabeth = parent(elizabeth);;the child of Felicia = child(felicia)
