Complexity,Branching,Approach,Representation,questionId,prompt_1,prompt_2,Question,Answer,options,question_universe
3,R,SemanticApproach.EXTENSIONAL,Representation.ENGLISH,0_R_pe1,"Imagine there are six people: Amber, Bryan, Christina, Dana, Elizabeth and Felicia. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is the enemy of the parent of Amber?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = Bryan;;2. the enemy of Bryan = Christina;;;;So the answer is Christina;;;;Now answer the following question:;;Who is the parent of the enemy of Amber? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,the parent of the enemy of Amber,Christina,Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the enemy of Amber = Elizabeth  the friend of Amber = Christina  the parent of Amber = Bryan          the child of Bryan = Amber          ;;the enemy of Bryan = Christina  the friend of Bryan = Felicia    the parent of Dana = Felicia         the child of Christina = Elizabeth  ;;the enemy of Christina = Bryan  the friend of Christina = Amber  the parent of Elizabeth = Christina  the child of Felicia = Dana         ;;the enemy of Dana = Felicia     the friend of Dana = Elizabeth   ;;the enemy of Elizabeth = Amber  the friend of Elizabeth = Dana   ;;the enemy of Felicia = Dana     the friend of Felicia = Bryan    
3,R,SemanticApproach.EXTENSIONAL,Representation.ENGLISH,0_R_ff2,"Imagine there are six people: Amber, Bryan, Christina, Dana, Elizabeth and Felicia. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is the enemy of the parent of Amber?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = Bryan;;2. the enemy of Bryan = Christina;;;;So the answer is Christina;;;;Now answer the following question:;;Who is the friend of the friend of Dana? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,the friend of the friend of Dana,Dana,Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the enemy of Amber = Elizabeth  the friend of Amber = Christina  the parent of Amber = Bryan          the child of Bryan = Amber          ;;the enemy of Bryan = Christina  the friend of Bryan = Felicia    the parent of Dana = Felicia         the child of Christina = Elizabeth  ;;the enemy of Christina = Bryan  the friend of Christina = Amber  the parent of Elizabeth = Christina  the child of Felicia = Dana         ;;the enemy of Dana = Felicia     the friend of Dana = Elizabeth   ;;the enemy of Elizabeth = Amber  the friend of Elizabeth = Dana   ;;the enemy of Felicia = Dana     the friend of Felicia = Bryan    
3,R,SemanticApproach.EXTENSIONAL,Representation.ENGLISH,0_R_ef2,"Imagine there are six people: Amber, Bryan, Christina, Dana, Elizabeth and Felicia. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is the enemy of the parent of Amber?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = Bryan;;2. the enemy of Bryan = Christina;;;;So the answer is Christina;;;;Now answer the following question:;;Who is the enemy of the friend of Dana? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,the enemy of the friend of Dana,Amber,Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the enemy of Amber = Elizabeth  the friend of Amber = Christina  the parent of Amber = Bryan          the child of Bryan = Amber          ;;the enemy of Bryan = Christina  the friend of Bryan = Felicia    the parent of Dana = Felicia         the child of Christina = Elizabeth  ;;the enemy of Christina = Bryan  the friend of Christina = Amber  the parent of Elizabeth = Christina  the child of Felicia = Dana         ;;the enemy of Dana = Felicia     the friend of Dana = Elizabeth   ;;the enemy of Elizabeth = Amber  the friend of Elizabeth = Dana   ;;the enemy of Felicia = Dana     the friend of Felicia = Bryan    
3,R,SemanticApproach.EXTENSIONAL,Representation.ENGLISH,0_R_pf2,"Imagine there are six people: Amber, Bryan, Christina, Dana, Elizabeth and Felicia. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is the enemy of the parent of Amber?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = Bryan;;2. the enemy of Bryan = Christina;;;;So the answer is Christina;;;;Now answer the following question:;;Who is the parent of the friend of Dana? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,the parent of the friend of Dana,Christina,Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the enemy of Amber = Elizabeth  the friend of Amber = Christina  the parent of Amber = Bryan          the child of Bryan = Amber          ;;the enemy of Bryan = Christina  the friend of Bryan = Felicia    the parent of Dana = Felicia         the child of Christina = Elizabeth  ;;the enemy of Christina = Bryan  the friend of Christina = Amber  the parent of Elizabeth = Christina  the child of Felicia = Dana         ;;the enemy of Dana = Felicia     the friend of Dana = Elizabeth   ;;the enemy of Elizabeth = Amber  the friend of Elizabeth = Dana   ;;the enemy of Felicia = Dana     the friend of Felicia = Bryan    
3,R,SemanticApproach.EXTENSIONAL,Representation.ENGLISH,0_R_fe2,"Imagine there are six people: Amber, Bryan, Christina, Dana, Elizabeth and Felicia. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is the enemy of the parent of Amber?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = Bryan;;2. the enemy of Bryan = Christina;;;;So the answer is Christina;;;;Now answer the following question:;;Who is the friend of the enemy of Dana? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,the friend of the enemy of Dana,Bryan,Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the enemy of Amber = Elizabeth  the friend of Amber = Christina  the parent of Amber = Bryan          the child of Bryan = Amber          ;;the enemy of Bryan = Christina  the friend of Bryan = Felicia    the parent of Dana = Felicia         the child of Christina = Elizabeth  ;;the enemy of Christina = Bryan  the friend of Christina = Amber  the parent of Elizabeth = Christina  the child of Felicia = Dana         ;;the enemy of Dana = Felicia     the friend of Dana = Elizabeth   ;;the enemy of Elizabeth = Amber  the friend of Elizabeth = Dana   ;;the enemy of Felicia = Dana     the friend of Felicia = Bryan    
3,R,SemanticApproach.EXTENSIONAL,Representation.ENGLISH,0_R_ee2,"Imagine there are six people: Amber, Bryan, Christina, Dana, Elizabeth and Felicia. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is the enemy of the parent of Amber?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = Bryan;;2. the enemy of Bryan = Christina;;;;So the answer is Christina;;;;Now answer the following question:;;Who is the enemy of the enemy of Dana? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,the enemy of the enemy of Dana,Dana,Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the enemy of Amber = Elizabeth  the friend of Amber = Christina  the parent of Amber = Bryan          the child of Bryan = Amber          ;;the enemy of Bryan = Christina  the friend of Bryan = Felicia    the parent of Dana = Felicia         the child of Christina = Elizabeth  ;;the enemy of Christina = Bryan  the friend of Christina = Amber  the parent of Elizabeth = Christina  the child of Felicia = Dana         ;;the enemy of Dana = Felicia     the friend of Dana = Elizabeth   ;;the enemy of Elizabeth = Amber  the friend of Elizabeth = Dana   ;;the enemy of Felicia = Dana     the friend of Felicia = Bryan    
3,R,SemanticApproach.EXTENSIONAL,Representation.ENGLISH,0_R_ce2,"Imagine there are six people: Amber, Bryan, Christina, Dana, Elizabeth and Felicia. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is the enemy of the parent of Amber?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = Bryan;;2. the enemy of Bryan = Christina;;;;So the answer is Christina;;;;Now answer the following question:;;Who is the child of the enemy of Dana? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,the child of the enemy of Dana,Dana,Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the enemy of Amber = Elizabeth  the friend of Amber = Christina  the parent of Amber = Bryan          the child of Bryan = Amber          ;;the enemy of Bryan = Christina  the friend of Bryan = Felicia    the parent of Dana = Felicia         the child of Christina = Elizabeth  ;;the enemy of Christina = Bryan  the friend of Christina = Amber  the parent of Elizabeth = Christina  the child of Felicia = Dana         ;;the enemy of Dana = Felicia     the friend of Dana = Elizabeth   ;;the enemy of Elizabeth = Amber  the friend of Elizabeth = Dana   ;;the enemy of Felicia = Dana     the friend of Felicia = Bryan    
3,R,SemanticApproach.EXTENSIONAL,Representation.ENGLISH,0_R_fp2,"Imagine there are six people: Amber, Bryan, Christina, Dana, Elizabeth and Felicia. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is the enemy of the parent of Amber?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = Bryan;;2. the enemy of Bryan = Christina;;;;So the answer is Christina;;;;Now answer the following question:;;Who is the friend of the parent of Dana? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,the friend of the parent of Dana,Bryan,Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the enemy of Amber = Elizabeth  the friend of Amber = Christina  the parent of Amber = Bryan          the child of Bryan = Amber          ;;the enemy of Bryan = Christina  the friend of Bryan = Felicia    the parent of Dana = Felicia         the child of Christina = Elizabeth  ;;the enemy of Christina = Bryan  the friend of Christina = Amber  the parent of Elizabeth = Christina  the child of Felicia = Dana         ;;the enemy of Dana = Felicia     the friend of Dana = Elizabeth   ;;the enemy of Elizabeth = Amber  the friend of Elizabeth = Dana   ;;the enemy of Felicia = Dana     the friend of Felicia = Bryan    
3,R,SemanticApproach.EXTENSIONAL,Representation.ENGLISH,0_R_ep2,"Imagine there are six people: Amber, Bryan, Christina, Dana, Elizabeth and Felicia. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is the enemy of the parent of Amber?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = Bryan;;2. the enemy of Bryan = Christina;;;;So the answer is Christina;;;;Now answer the following question:;;Who is the enemy of the parent of Dana? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,the enemy of the parent of Dana,Dana,Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the enemy of Amber = Elizabeth  the friend of Amber = Christina  the parent of Amber = Bryan          the child of Bryan = Amber          ;;the enemy of Bryan = Christina  the friend of Bryan = Felicia    the parent of Dana = Felicia         the child of Christina = Elizabeth  ;;the enemy of Christina = Bryan  the friend of Christina = Amber  the parent of Elizabeth = Christina  the child of Felicia = Dana         ;;the enemy of Dana = Felicia     the friend of Dana = Elizabeth   ;;the enemy of Elizabeth = Amber  the friend of Elizabeth = Dana   ;;the enemy of Felicia = Dana     the friend of Felicia = Bryan    
3,R,SemanticApproach.EXTENSIONAL,Representation.ENGLISH,0_R_cp2,"Imagine there are six people: Amber, Bryan, Christina, Dana, Elizabeth and Felicia. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is the enemy of the parent of Amber?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = Bryan;;2. the enemy of Bryan = Christina;;;;So the answer is Christina;;;;Now answer the following question:;;Who is the child of the parent of Dana? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,the child of the parent of Dana,Dana,Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the enemy of Amber = Elizabeth  the friend of Amber = Christina  the parent of Amber = Bryan          the child of Bryan = Amber          ;;the enemy of Bryan = Christina  the friend of Bryan = Felicia    the parent of Dana = Felicia         the child of Christina = Elizabeth  ;;the enemy of Christina = Bryan  the friend of Christina = Amber  the parent of Elizabeth = Christina  the child of Felicia = Dana         ;;the enemy of Dana = Felicia     the friend of Dana = Elizabeth   ;;the enemy of Elizabeth = Amber  the friend of Elizabeth = Dana   ;;the enemy of Felicia = Dana     the friend of Felicia = Bryan    
3,R,SemanticApproach.EXTENSIONAL,Representation.ENGLISH,0_R_ff3,"Imagine there are six people: Amber, Bryan, Christina, Dana, Elizabeth and Felicia. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is the enemy of the parent of Amber?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = Bryan;;2. the enemy of Bryan = Christina;;;;So the answer is Christina;;;;Now answer the following question:;;Who is the friend of the friend of Bryan? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,the friend of the friend of Bryan,Bryan,Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the enemy of Amber = Elizabeth  the friend of Amber = Christina  the parent of Amber = Bryan          the child of Bryan = Amber          ;;the enemy of Bryan = Christina  the friend of Bryan = Felicia    the parent of Dana = Felicia         the child of Christina = Elizabeth  ;;the enemy of Christina = Bryan  the friend of Christina = Amber  the parent of Elizabeth = Christina  the child of Felicia = Dana         ;;the enemy of Dana = Felicia     the friend of Dana = Elizabeth   ;;the enemy of Elizabeth = Amber  the friend of Elizabeth = Dana   ;;the enemy of Felicia = Dana     the friend of Felicia = Bryan    
3,R,SemanticApproach.EXTENSIONAL,Representation.ENGLISH,0_R_ef3,"Imagine there are six people: Amber, Bryan, Christina, Dana, Elizabeth and Felicia. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is the enemy of the parent of Amber?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = Bryan;;2. the enemy of Bryan = Christina;;;;So the answer is Christina;;;;Now answer the following question:;;Who is the enemy of the friend of Bryan? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,the enemy of the friend of Bryan,Dana,Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the enemy of Amber = Elizabeth  the friend of Amber = Christina  the parent of Amber = Bryan          the child of Bryan = Amber          ;;the enemy of Bryan = Christina  the friend of Bryan = Felicia    the parent of Dana = Felicia         the child of Christina = Elizabeth  ;;the enemy of Christina = Bryan  the friend of Christina = Amber  the parent of Elizabeth = Christina  the child of Felicia = Dana         ;;the enemy of Dana = Felicia     the friend of Dana = Elizabeth   ;;the enemy of Elizabeth = Amber  the friend of Elizabeth = Dana   ;;the enemy of Felicia = Dana     the friend of Felicia = Bryan    
3,R,SemanticApproach.EXTENSIONAL,Representation.ENGLISH,0_R_fc3,"Imagine there are six people: Amber, Bryan, Christina, Dana, Elizabeth and Felicia. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is the enemy of the parent of Amber?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = Bryan;;2. the enemy of Bryan = Christina;;;;So the answer is Christina;;;;Now answer the following question:;;Who is the friend of the child of Bryan? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,the friend of the child of Bryan,Christina,Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the enemy of Amber = Elizabeth  the friend of Amber = Christina  the parent of Amber = Bryan          the child of Bryan = Amber          ;;the enemy of Bryan = Christina  the friend of Bryan = Felicia    the parent of Dana = Felicia         the child of Christina = Elizabeth  ;;the enemy of Christina = Bryan  the friend of Christina = Amber  the parent of Elizabeth = Christina  the child of Felicia = Dana         ;;the enemy of Dana = Felicia     the friend of Dana = Elizabeth   ;;the enemy of Elizabeth = Amber  the friend of Elizabeth = Dana   ;;the enemy of Felicia = Dana     the friend of Felicia = Bryan    
3,R,SemanticApproach.EXTENSIONAL,Representation.ENGLISH,0_R_ec3,"Imagine there are six people: Amber, Bryan, Christina, Dana, Elizabeth and Felicia. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is the enemy of the parent of Amber?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = Bryan;;2. the enemy of Bryan = Christina;;;;So the answer is Christina;;;;Now answer the following question:;;Who is the enemy of the child of Bryan? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,the enemy of the child of Bryan,Elizabeth,Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the enemy of Amber = Elizabeth  the friend of Amber = Christina  the parent of Amber = Bryan          the child of Bryan = Amber          ;;the enemy of Bryan = Christina  the friend of Bryan = Felicia    the parent of Dana = Felicia         the child of Christina = Elizabeth  ;;the enemy of Christina = Bryan  the friend of Christina = Amber  the parent of Elizabeth = Christina  the child of Felicia = Dana         ;;the enemy of Dana = Felicia     the friend of Dana = Elizabeth   ;;the enemy of Elizabeth = Amber  the friend of Elizabeth = Dana   ;;the enemy of Felicia = Dana     the friend of Felicia = Bryan    
