Complexity,Branching,Approach,Representation,questionId,prompt_1,prompt_2,Question,Answer,options,question_universe
4,L,SemanticApproach.EXTENSIONAL,Representation.ENGLISH,0_L_cpc1,"Imagine there are six people: Autumn, Brooke, Chad, Daniel, Erin and Frank. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is Chad's enemy's friend?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = Brooke;;2. Brooke's friend = Chad;;;;So the answer is Chad;;;;Now answer the following question:;;Who is Brooke's child's parent's child? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,Brooke's child's parent's child,Frank,Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Autumn's enemy = Daniel  Autumn's friend = Chad   Daniel's parent = Chad   Autumn's child = Erin   ;;Brooke's enemy = Chad    Brooke's friend = Erin   Erin's parent = Autumn   Brooke's child = Frank  ;;Chad's enemy = Brooke    Chad's friend = Autumn   Frank's parent = Brooke  Chad's child = Daniel   ;;Daniel's enemy = Autumn  Daniel's friend = Frank  ;;Erin's enemy = Frank     Erin's friend = Brooke   ;;Frank's enemy = Erin     Frank's friend = Daniel  
4,L,SemanticApproach.EXTENSIONAL,Representation.ENGLISH,0_L_cpf0,"Imagine there are six people: Autumn, Brooke, Chad, Daniel, Erin and Frank. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is Chad's enemy's friend?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = Brooke;;2. Brooke's friend = Chad;;;;So the answer is Chad;;;;Now answer the following question:;;Who is Daniel's friend's parent's child? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,Daniel's friend's parent's child,Frank,Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Autumn's enemy = Daniel  Autumn's friend = Chad   Daniel's parent = Chad   Autumn's child = Erin   ;;Brooke's enemy = Chad    Brooke's friend = Erin   Erin's parent = Autumn   Brooke's child = Frank  ;;Chad's enemy = Brooke    Chad's friend = Autumn   Frank's parent = Brooke  Chad's child = Daniel   ;;Daniel's enemy = Autumn  Daniel's friend = Frank  ;;Erin's enemy = Frank     Erin's friend = Brooke   ;;Frank's enemy = Erin     Frank's friend = Daniel  
4,L,SemanticApproach.EXTENSIONAL,Representation.ENGLISH,0_L_pff2,"Imagine there are six people: Autumn, Brooke, Chad, Daniel, Erin and Frank. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is Chad's enemy's friend?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = Brooke;;2. Brooke's friend = Chad;;;;So the answer is Chad;;;;Now answer the following question:;;Who is Frank's friend's friend's parent? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,Frank's friend's friend's parent,Brooke,Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Autumn's enemy = Daniel  Autumn's friend = Chad   Daniel's parent = Chad   Autumn's child = Erin   ;;Brooke's enemy = Chad    Brooke's friend = Erin   Erin's parent = Autumn   Brooke's child = Frank  ;;Chad's enemy = Brooke    Chad's friend = Autumn   Frank's parent = Brooke  Chad's child = Daniel   ;;Daniel's enemy = Autumn  Daniel's friend = Frank  ;;Erin's enemy = Frank     Erin's friend = Brooke   ;;Frank's enemy = Erin     Frank's friend = Daniel  
4,L,SemanticApproach.EXTENSIONAL,Representation.ENGLISH,0_L_efp0,"Imagine there are six people: Autumn, Brooke, Chad, Daniel, Erin and Frank. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is Chad's enemy's friend?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = Brooke;;2. Brooke's friend = Chad;;;;So the answer is Chad;;;;Now answer the following question:;;Who is Daniel's parent's friend's enemy? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,Daniel's parent's friend's enemy,Daniel,Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Autumn's enemy = Daniel  Autumn's friend = Chad   Daniel's parent = Chad   Autumn's child = Erin   ;;Brooke's enemy = Chad    Brooke's friend = Erin   Erin's parent = Autumn   Brooke's child = Frank  ;;Chad's enemy = Brooke    Chad's friend = Autumn   Frank's parent = Brooke  Chad's child = Daniel   ;;Daniel's enemy = Autumn  Daniel's friend = Frank  ;;Erin's enemy = Frank     Erin's friend = Brooke   ;;Frank's enemy = Erin     Frank's friend = Daniel  
4,L,SemanticApproach.EXTENSIONAL,Representation.ENGLISH,0_L_eff0,"Imagine there are six people: Autumn, Brooke, Chad, Daniel, Erin and Frank. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is Chad's enemy's friend?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = Brooke;;2. Brooke's friend = Chad;;;;So the answer is Chad;;;;Now answer the following question:;;Who is Daniel's friend's friend's enemy? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,Daniel's friend's friend's enemy,Autumn,Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Autumn's enemy = Daniel  Autumn's friend = Chad   Daniel's parent = Chad   Autumn's child = Erin   ;;Brooke's enemy = Chad    Brooke's friend = Erin   Erin's parent = Autumn   Brooke's child = Frank  ;;Chad's enemy = Brooke    Chad's friend = Autumn   Frank's parent = Brooke  Chad's child = Daniel   ;;Daniel's enemy = Autumn  Daniel's friend = Frank  ;;Erin's enemy = Frank     Erin's friend = Brooke   ;;Frank's enemy = Erin     Frank's friend = Daniel  
4,L,SemanticApproach.EXTENSIONAL,Representation.ENGLISH,0_L_efc1,"Imagine there are six people: Autumn, Brooke, Chad, Daniel, Erin and Frank. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is Chad's enemy's friend?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = Brooke;;2. Brooke's friend = Chad;;;;So the answer is Chad;;;;Now answer the following question:;;Who is Brooke's child's friend's enemy? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,Brooke's child's friend's enemy,Autumn,Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Autumn's enemy = Daniel  Autumn's friend = Chad   Daniel's parent = Chad   Autumn's child = Erin   ;;Brooke's enemy = Chad    Brooke's friend = Erin   Erin's parent = Autumn   Brooke's child = Frank  ;;Chad's enemy = Brooke    Chad's friend = Autumn   Frank's parent = Brooke  Chad's child = Daniel   ;;Daniel's enemy = Autumn  Daniel's friend = Frank  ;;Erin's enemy = Frank     Erin's friend = Brooke   ;;Frank's enemy = Erin     Frank's friend = Daniel  
4,L,SemanticApproach.EXTENSIONAL,Representation.ENGLISH,0_L_fef3,"Imagine there are six people: Autumn, Brooke, Chad, Daniel, Erin and Frank. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is Chad's enemy's friend?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = Brooke;;2. Brooke's friend = Chad;;;;So the answer is Chad;;;;Now answer the following question:;;Who is Chad's friend's enemy's friend? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,Chad's friend's enemy's friend,Frank,Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Autumn's enemy = Daniel  Autumn's friend = Chad   Daniel's parent = Chad   Autumn's child = Erin   ;;Brooke's enemy = Chad    Brooke's friend = Erin   Erin's parent = Autumn   Brooke's child = Frank  ;;Chad's enemy = Brooke    Chad's friend = Autumn   Frank's parent = Brooke  Chad's child = Daniel   ;;Daniel's enemy = Autumn  Daniel's friend = Frank  ;;Erin's enemy = Frank     Erin's friend = Brooke   ;;Frank's enemy = Erin     Frank's friend = Daniel  
4,L,SemanticApproach.EXTENSIONAL,Representation.ENGLISH,0_L_ece1,"Imagine there are six people: Autumn, Brooke, Chad, Daniel, Erin and Frank. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is Chad's enemy's friend?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = Brooke;;2. Brooke's friend = Chad;;;;So the answer is Chad;;;;Now answer the following question:;;Who is Brooke's enemy's child's enemy? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,Brooke's enemy's child's enemy,Autumn,Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Autumn's enemy = Daniel  Autumn's friend = Chad   Daniel's parent = Chad   Autumn's child = Erin   ;;Brooke's enemy = Chad    Brooke's friend = Erin   Erin's parent = Autumn   Brooke's child = Frank  ;;Chad's enemy = Brooke    Chad's friend = Autumn   Frank's parent = Brooke  Chad's child = Daniel   ;;Daniel's enemy = Autumn  Daniel's friend = Frank  ;;Erin's enemy = Frank     Erin's friend = Brooke   ;;Frank's enemy = Erin     Frank's friend = Daniel  
4,L,SemanticApproach.EXTENSIONAL,Representation.ENGLISH,0_L_cep2,"Imagine there are six people: Autumn, Brooke, Chad, Daniel, Erin and Frank. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is Chad's enemy's friend?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = Brooke;;2. Brooke's friend = Chad;;;;So the answer is Chad;;;;Now answer the following question:;;Who is Frank's parent's enemy's child? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,Frank's parent's enemy's child,Daniel,Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Autumn's enemy = Daniel  Autumn's friend = Chad   Daniel's parent = Chad   Autumn's child = Erin   ;;Brooke's enemy = Chad    Brooke's friend = Erin   Erin's parent = Autumn   Brooke's child = Frank  ;;Chad's enemy = Brooke    Chad's friend = Autumn   Frank's parent = Brooke  Chad's child = Daniel   ;;Daniel's enemy = Autumn  Daniel's friend = Frank  ;;Erin's enemy = Frank     Erin's friend = Brooke   ;;Frank's enemy = Erin     Frank's friend = Daniel  
4,L,SemanticApproach.EXTENSIONAL,Representation.ENGLISH,0_L_pef1,"Imagine there are six people: Autumn, Brooke, Chad, Daniel, Erin and Frank. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is Chad's enemy's friend?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = Brooke;;2. Brooke's friend = Chad;;;;So the answer is Chad;;;;Now answer the following question:;;Who is Brooke's friend's enemy's parent? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,Brooke's friend's enemy's parent,Brooke,Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Autumn's enemy = Daniel  Autumn's friend = Chad   Daniel's parent = Chad   Autumn's child = Erin   ;;Brooke's enemy = Chad    Brooke's friend = Erin   Erin's parent = Autumn   Brooke's child = Frank  ;;Chad's enemy = Brooke    Chad's friend = Autumn   Frank's parent = Brooke  Chad's child = Daniel   ;;Daniel's enemy = Autumn  Daniel's friend = Frank  ;;Erin's enemy = Frank     Erin's friend = Brooke   ;;Frank's enemy = Erin     Frank's friend = Daniel  
4,L,SemanticApproach.EXTENSIONAL,Representation.ENGLISH,0_L_fce1,"Imagine there are six people: Autumn, Brooke, Chad, Daniel, Erin and Frank. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is Chad's enemy's friend?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = Brooke;;2. Brooke's friend = Chad;;;;So the answer is Chad;;;;Now answer the following question:;;Who is Brooke's enemy's child's friend? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,Brooke's enemy's child's friend,Frank,Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Autumn's enemy = Daniel  Autumn's friend = Chad   Daniel's parent = Chad   Autumn's child = Erin   ;;Brooke's enemy = Chad    Brooke's friend = Erin   Erin's parent = Autumn   Brooke's child = Frank  ;;Chad's enemy = Brooke    Chad's friend = Autumn   Frank's parent = Brooke  Chad's child = Daniel   ;;Daniel's enemy = Autumn  Daniel's friend = Frank  ;;Erin's enemy = Frank     Erin's friend = Brooke   ;;Frank's enemy = Erin     Frank's friend = Daniel  
4,L,SemanticApproach.EXTENSIONAL,Representation.ENGLISH,0_L_fff2,"Imagine there are six people: Autumn, Brooke, Chad, Daniel, Erin and Frank. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is Chad's enemy's friend?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = Brooke;;2. Brooke's friend = Chad;;;;So the answer is Chad;;;;Now answer the following question:;;Who is Frank's friend's friend's friend? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,Frank's friend's friend's friend,Daniel,Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Autumn's enemy = Daniel  Autumn's friend = Chad   Daniel's parent = Chad   Autumn's child = Erin   ;;Brooke's enemy = Chad    Brooke's friend = Erin   Erin's parent = Autumn   Brooke's child = Frank  ;;Chad's enemy = Brooke    Chad's friend = Autumn   Frank's parent = Brooke  Chad's child = Daniel   ;;Daniel's enemy = Autumn  Daniel's friend = Frank  ;;Erin's enemy = Frank     Erin's friend = Brooke   ;;Frank's enemy = Erin     Frank's friend = Daniel  
4,L,SemanticApproach.EXTENSIONAL,Representation.ENGLISH,0_L_fpc1,"Imagine there are six people: Autumn, Brooke, Chad, Daniel, Erin and Frank. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is Chad's enemy's friend?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = Brooke;;2. Brooke's friend = Chad;;;;So the answer is Chad;;;;Now answer the following question:;;Who is Brooke's child's parent's friend? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,Brooke's child's parent's friend,Erin,Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Autumn's enemy = Daniel  Autumn's friend = Chad   Daniel's parent = Chad   Autumn's child = Erin   ;;Brooke's enemy = Chad    Brooke's friend = Erin   Erin's parent = Autumn   Brooke's child = Frank  ;;Chad's enemy = Brooke    Chad's friend = Autumn   Frank's parent = Brooke  Chad's child = Daniel   ;;Daniel's enemy = Autumn  Daniel's friend = Frank  ;;Erin's enemy = Frank     Erin's friend = Brooke   ;;Frank's enemy = Erin     Frank's friend = Daniel  
4,L,SemanticApproach.EXTENSIONAL,Representation.ENGLISH,0_L_pee2,"Imagine there are six people: Autumn, Brooke, Chad, Daniel, Erin and Frank. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is Chad's enemy's friend?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = Brooke;;2. Brooke's friend = Chad;;;;So the answer is Chad;;;;Now answer the following question:;;Who is Frank's enemy's enemy's parent? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,Frank's enemy's enemy's parent,Brooke,Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Autumn's enemy = Daniel  Autumn's friend = Chad   Daniel's parent = Chad   Autumn's child = Erin   ;;Brooke's enemy = Chad    Brooke's friend = Erin   Erin's parent = Autumn   Brooke's child = Frank  ;;Chad's enemy = Brooke    Chad's friend = Autumn   Frank's parent = Brooke  Chad's child = Daniel   ;;Daniel's enemy = Autumn  Daniel's friend = Frank  ;;Erin's enemy = Frank     Erin's friend = Brooke   ;;Frank's enemy = Erin     Frank's friend = Daniel  
4,L,SemanticApproach.EXTENSIONAL,Representation.ENGLISH,0_L_fec1,"Imagine there are six people: Autumn, Brooke, Chad, Daniel, Erin and Frank. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is Chad's enemy's friend?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = Brooke;;2. Brooke's friend = Chad;;;;So the answer is Chad;;;;Now answer the following question:;;Who is Brooke's child's enemy's friend? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,Brooke's child's enemy's friend,Brooke,Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Autumn's enemy = Daniel  Autumn's friend = Chad   Daniel's parent = Chad   Autumn's child = Erin   ;;Brooke's enemy = Chad    Brooke's friend = Erin   Erin's parent = Autumn   Brooke's child = Frank  ;;Chad's enemy = Brooke    Chad's friend = Autumn   Frank's parent = Brooke  Chad's child = Daniel   ;;Daniel's enemy = Autumn  Daniel's friend = Frank  ;;Erin's enemy = Frank     Erin's friend = Brooke   ;;Frank's enemy = Erin     Frank's friend = Daniel  
