Complexity,Branching,Approach,Representation,questionId,prompt_1,prompt_2,Question,Answer,options,question_universe
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_cpc1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Brooke's child's parent's child""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Brooke's child's parent's child,h(d(h(r))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_cpf0,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Daniel's friend's parent's child""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Daniel's friend's parent's child,h(d(l(q))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_pff2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Frank's friend's friend's parent""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Frank's friend's friend's parent,d(l(l(v))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_efp0,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Daniel's parent's friend's enemy""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Daniel's parent's friend's enemy,t(l(d(q))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_eff0,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Daniel's friend's friend's enemy""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Daniel's friend's friend's enemy,t(l(l(q))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_efc1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Brooke's child's friend's enemy""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Brooke's child's friend's enemy,t(l(h(r))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_fef3,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Chad's friend's enemy's friend""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Chad's friend's enemy's friend,l(t(l(k))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_ece1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Brooke's enemy's child's enemy""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Brooke's enemy's child's enemy,t(h(t(r))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_cep2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Frank's parent's enemy's child""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Frank's parent's enemy's child,h(t(d(v))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_pef1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Brooke's friend's enemy's parent""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Brooke's friend's enemy's parent,d(t(l(r))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_fce1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Brooke's enemy's child's friend""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Brooke's enemy's child's friend,l(h(t(r))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_fff2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Frank's friend's friend's friend""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Frank's friend's friend's friend,l(l(l(v))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_fpc1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Brooke's child's parent's friend""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Brooke's child's parent's friend,l(d(h(r))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_pee2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Frank's enemy's enemy's parent""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Frank's enemy's enemy's parent,d(t(t(v))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_fec1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Brooke's child's enemy's friend""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Brooke's child's enemy's friend,l(t(h(r))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_efc5,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Autumn's child's friend's enemy""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Autumn's child's friend's enemy,t(l(h(w))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_pcp4,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Erin's parent's child's parent""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Erin's parent's child's parent,d(h(d(s))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_cpf1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Brooke's friend's parent's child""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Brooke's friend's parent's child,h(d(l(r))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_cpf2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Frank's friend's parent's child""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Frank's friend's parent's child,h(d(l(v))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_pec1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Brooke's child's enemy's parent""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Brooke's child's enemy's parent,d(t(h(r))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_eec3,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Chad's child's enemy's enemy""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Chad's child's enemy's enemy,t(t(h(k))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_fpc3,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Chad's child's parent's friend""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Chad's child's parent's friend,l(d(h(k))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
4,L,SemanticApproach.INTENSIONAL,Representation.ABSTRACT,0_L_fcp0,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = t(k);;2. Chad's enemy's friend = l(t(k));;;;So the answer is l(t(k));;;;What is the formula for ""Daniel's parent's child's friend""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Daniel's parent's child's friend,l(h(d(q))),k;;q;;r;;s;;v;;w,Autumn = w  Daniel's friend = l(q)  ;;Brooke = r  Brooke's friend = l(r)  ;;Chad = k    Frank's enemy = t(v)    ;;Daniel = q  Chad's enemy = t(k)     ;;Erin = s    Erin's parent = d(s)    ;;Frank = v   Autumn's child = h(w)   
