Complexity,Branching,Approach,Representation,questionId,prompt_1,prompt_2,Question,Answer,options,question_universe
4,L,SemanticApproach.EXTENSIONAL,Representation.ABSTRACT,0_L_efp0,"Imagine there are six people: Autumn, Brooke, Chad, Daniel, Erin and Frank. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is Chad's enemy's friend?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = r;;2. Brooke's friend = k;;;;So the answer is k;;;;Now answer the following question:;;Who is Daniel's parent's friend's enemy? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,Daniel's parent's friend's enemy,q,k;;q;;r;;s;;v;;w,Autumn = w  Autumn's enemy = q  Autumn's friend = k  Daniel's parent = k  Autumn's child = s  ;;Brooke = r  Brooke's enemy = k  Brooke's friend = s  Erin's parent = w    Brooke's child = v  ;;Chad = k    Chad's enemy = r    Chad's friend = w    Frank's parent = r   Chad's child = q    ;;Daniel = q  Daniel's enemy = w  Daniel's friend = v  ;;Erin = s    Erin's enemy = v    Erin's friend = r    ;;Frank = v   Frank's enemy = s   Frank's friend = q   
4,L,SemanticApproach.EXTENSIONAL,Representation.ABSTRACT,0_L_eff0,"Imagine there are six people: Autumn, Brooke, Chad, Daniel, Erin and Frank. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is Chad's enemy's friend?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = r;;2. Brooke's friend = k;;;;So the answer is k;;;;Now answer the following question:;;Who is Daniel's friend's friend's enemy? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,Daniel's friend's friend's enemy,w,k;;q;;r;;s;;v;;w,Autumn = w  Autumn's enemy = q  Autumn's friend = k  Daniel's parent = k  Autumn's child = s  ;;Brooke = r  Brooke's enemy = k  Brooke's friend = s  Erin's parent = w    Brooke's child = v  ;;Chad = k    Chad's enemy = r    Chad's friend = w    Frank's parent = r   Chad's child = q    ;;Daniel = q  Daniel's enemy = w  Daniel's friend = v  ;;Erin = s    Erin's enemy = v    Erin's friend = r    ;;Frank = v   Frank's enemy = s   Frank's friend = q   
4,L,SemanticApproach.EXTENSIONAL,Representation.ABSTRACT,0_L_efc1,"Imagine there are six people: Autumn, Brooke, Chad, Daniel, Erin and Frank. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is Chad's enemy's friend?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = r;;2. Brooke's friend = k;;;;So the answer is k;;;;Now answer the following question:;;Who is Brooke's child's friend's enemy? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,Brooke's child's friend's enemy,w,k;;q;;r;;s;;v;;w,Autumn = w  Autumn's enemy = q  Autumn's friend = k  Daniel's parent = k  Autumn's child = s  ;;Brooke = r  Brooke's enemy = k  Brooke's friend = s  Erin's parent = w    Brooke's child = v  ;;Chad = k    Chad's enemy = r    Chad's friend = w    Frank's parent = r   Chad's child = q    ;;Daniel = q  Daniel's enemy = w  Daniel's friend = v  ;;Erin = s    Erin's enemy = v    Erin's friend = r    ;;Frank = v   Frank's enemy = s   Frank's friend = q   
4,L,SemanticApproach.EXTENSIONAL,Representation.ABSTRACT,0_L_fef3,"Imagine there are six people: Autumn, Brooke, Chad, Daniel, Erin and Frank. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is Chad's enemy's friend?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = r;;2. Brooke's friend = k;;;;So the answer is k;;;;Now answer the following question:;;Who is Chad's friend's enemy's friend? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,Chad's friend's enemy's friend,v,k;;q;;r;;s;;v;;w,Autumn = w  Autumn's enemy = q  Autumn's friend = k  Daniel's parent = k  Autumn's child = s  ;;Brooke = r  Brooke's enemy = k  Brooke's friend = s  Erin's parent = w    Brooke's child = v  ;;Chad = k    Chad's enemy = r    Chad's friend = w    Frank's parent = r   Chad's child = q    ;;Daniel = q  Daniel's enemy = w  Daniel's friend = v  ;;Erin = s    Erin's enemy = v    Erin's friend = r    ;;Frank = v   Frank's enemy = s   Frank's friend = q   
4,L,SemanticApproach.EXTENSIONAL,Representation.ABSTRACT,0_L_ece1,"Imagine there are six people: Autumn, Brooke, Chad, Daniel, Erin and Frank. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is Chad's enemy's friend?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = r;;2. Brooke's friend = k;;;;So the answer is k;;;;Now answer the following question:;;Who is Brooke's enemy's child's enemy? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,Brooke's enemy's child's enemy,w,k;;q;;r;;s;;v;;w,Autumn = w  Autumn's enemy = q  Autumn's friend = k  Daniel's parent = k  Autumn's child = s  ;;Brooke = r  Brooke's enemy = k  Brooke's friend = s  Erin's parent = w    Brooke's child = v  ;;Chad = k    Chad's enemy = r    Chad's friend = w    Frank's parent = r   Chad's child = q    ;;Daniel = q  Daniel's enemy = w  Daniel's friend = v  ;;Erin = s    Erin's enemy = v    Erin's friend = r    ;;Frank = v   Frank's enemy = s   Frank's friend = q   
4,L,SemanticApproach.EXTENSIONAL,Representation.ABSTRACT,0_L_cep2,"Imagine there are six people: Autumn, Brooke, Chad, Daniel, Erin and Frank. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is Chad's enemy's friend?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = r;;2. Brooke's friend = k;;;;So the answer is k;;;;Now answer the following question:;;Who is Frank's parent's enemy's child? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,Frank's parent's enemy's child,q,k;;q;;r;;s;;v;;w,Autumn = w  Autumn's enemy = q  Autumn's friend = k  Daniel's parent = k  Autumn's child = s  ;;Brooke = r  Brooke's enemy = k  Brooke's friend = s  Erin's parent = w    Brooke's child = v  ;;Chad = k    Chad's enemy = r    Chad's friend = w    Frank's parent = r   Chad's child = q    ;;Daniel = q  Daniel's enemy = w  Daniel's friend = v  ;;Erin = s    Erin's enemy = v    Erin's friend = r    ;;Frank = v   Frank's enemy = s   Frank's friend = q   
4,L,SemanticApproach.EXTENSIONAL,Representation.ABSTRACT,0_L_pef1,"Imagine there are six people: Autumn, Brooke, Chad, Daniel, Erin and Frank. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is Chad's enemy's friend?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = r;;2. Brooke's friend = k;;;;So the answer is k;;;;Now answer the following question:;;Who is Brooke's friend's enemy's parent? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,Brooke's friend's enemy's parent,r,k;;q;;r;;s;;v;;w,Autumn = w  Autumn's enemy = q  Autumn's friend = k  Daniel's parent = k  Autumn's child = s  ;;Brooke = r  Brooke's enemy = k  Brooke's friend = s  Erin's parent = w    Brooke's child = v  ;;Chad = k    Chad's enemy = r    Chad's friend = w    Frank's parent = r   Chad's child = q    ;;Daniel = q  Daniel's enemy = w  Daniel's friend = v  ;;Erin = s    Erin's enemy = v    Erin's friend = r    ;;Frank = v   Frank's enemy = s   Frank's friend = q   
4,L,SemanticApproach.EXTENSIONAL,Representation.ABSTRACT,0_L_fce1,"Imagine there are six people: Autumn, Brooke, Chad, Daniel, Erin and Frank. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is Chad's enemy's friend?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = r;;2. Brooke's friend = k;;;;So the answer is k;;;;Now answer the following question:;;Who is Brooke's enemy's child's friend? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,Brooke's enemy's child's friend,v,k;;q;;r;;s;;v;;w,Autumn = w  Autumn's enemy = q  Autumn's friend = k  Daniel's parent = k  Autumn's child = s  ;;Brooke = r  Brooke's enemy = k  Brooke's friend = s  Erin's parent = w    Brooke's child = v  ;;Chad = k    Chad's enemy = r    Chad's friend = w    Frank's parent = r   Chad's child = q    ;;Daniel = q  Daniel's enemy = w  Daniel's friend = v  ;;Erin = s    Erin's enemy = v    Erin's friend = r    ;;Frank = v   Frank's enemy = s   Frank's friend = q   
4,L,SemanticApproach.EXTENSIONAL,Representation.ABSTRACT,0_L_fff2,"Imagine there are six people: Autumn, Brooke, Chad, Daniel, Erin and Frank. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is Chad's enemy's friend?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = r;;2. Brooke's friend = k;;;;So the answer is k;;;;Now answer the following question:;;Who is Frank's friend's friend's friend? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,Frank's friend's friend's friend,q,k;;q;;r;;s;;v;;w,Autumn = w  Autumn's enemy = q  Autumn's friend = k  Daniel's parent = k  Autumn's child = s  ;;Brooke = r  Brooke's enemy = k  Brooke's friend = s  Erin's parent = w    Brooke's child = v  ;;Chad = k    Chad's enemy = r    Chad's friend = w    Frank's parent = r   Chad's child = q    ;;Daniel = q  Daniel's enemy = w  Daniel's friend = v  ;;Erin = s    Erin's enemy = v    Erin's friend = r    ;;Frank = v   Frank's enemy = s   Frank's friend = q   
4,L,SemanticApproach.EXTENSIONAL,Representation.ABSTRACT,0_L_fpc1,"Imagine there are six people: Autumn, Brooke, Chad, Daniel, Erin and Frank. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is Chad's enemy's friend?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = r;;2. Brooke's friend = k;;;;So the answer is k;;;;Now answer the following question:;;Who is Brooke's child's parent's friend? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,Brooke's child's parent's friend,s,k;;q;;r;;s;;v;;w,Autumn = w  Autumn's enemy = q  Autumn's friend = k  Daniel's parent = k  Autumn's child = s  ;;Brooke = r  Brooke's enemy = k  Brooke's friend = s  Erin's parent = w    Brooke's child = v  ;;Chad = k    Chad's enemy = r    Chad's friend = w    Frank's parent = r   Chad's child = q    ;;Daniel = q  Daniel's enemy = w  Daniel's friend = v  ;;Erin = s    Erin's enemy = v    Erin's friend = r    ;;Frank = v   Frank's enemy = s   Frank's friend = q   
4,L,SemanticApproach.EXTENSIONAL,Representation.ABSTRACT,0_L_pee2,"Imagine there are six people: Autumn, Brooke, Chad, Daniel, Erin and Frank. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is Chad's enemy's friend?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = r;;2. Brooke's friend = k;;;;So the answer is k;;;;Now answer the following question:;;Who is Frank's enemy's enemy's parent? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,Frank's enemy's enemy's parent,r,k;;q;;r;;s;;v;;w,Autumn = w  Autumn's enemy = q  Autumn's friend = k  Daniel's parent = k  Autumn's child = s  ;;Brooke = r  Brooke's enemy = k  Brooke's friend = s  Erin's parent = w    Brooke's child = v  ;;Chad = k    Chad's enemy = r    Chad's friend = w    Frank's parent = r   Chad's child = q    ;;Daniel = q  Daniel's enemy = w  Daniel's friend = v  ;;Erin = s    Erin's enemy = v    Erin's friend = r    ;;Frank = v   Frank's enemy = s   Frank's friend = q   
4,L,SemanticApproach.EXTENSIONAL,Representation.ABSTRACT,0_L_fec1,"Imagine there are six people: Autumn, Brooke, Chad, Daniel, Erin and Frank. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is Chad's enemy's friend?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = r;;2. Brooke's friend = k;;;;So the answer is k;;;;Now answer the following question:;;Who is Brooke's child's enemy's friend? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,Brooke's child's enemy's friend,r,k;;q;;r;;s;;v;;w,Autumn = w  Autumn's enemy = q  Autumn's friend = k  Daniel's parent = k  Autumn's child = s  ;;Brooke = r  Brooke's enemy = k  Brooke's friend = s  Erin's parent = w    Brooke's child = v  ;;Chad = k    Chad's enemy = r    Chad's friend = w    Frank's parent = r   Chad's child = q    ;;Daniel = q  Daniel's enemy = w  Daniel's friend = v  ;;Erin = s    Erin's enemy = v    Erin's friend = r    ;;Frank = v   Frank's enemy = s   Frank's friend = q   
4,L,SemanticApproach.EXTENSIONAL,Representation.ABSTRACT,0_L_efc5,"Imagine there are six people: Autumn, Brooke, Chad, Daniel, Erin and Frank. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is Chad's enemy's friend?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = r;;2. Brooke's friend = k;;;;So the answer is k;;;;Now answer the following question:;;Who is Autumn's child's friend's enemy? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,Autumn's child's friend's enemy,k,k;;q;;r;;s;;v;;w,Autumn = w  Autumn's enemy = q  Autumn's friend = k  Daniel's parent = k  Autumn's child = s  ;;Brooke = r  Brooke's enemy = k  Brooke's friend = s  Erin's parent = w    Brooke's child = v  ;;Chad = k    Chad's enemy = r    Chad's friend = w    Frank's parent = r   Chad's child = q    ;;Daniel = q  Daniel's enemy = w  Daniel's friend = v  ;;Erin = s    Erin's enemy = v    Erin's friend = r    ;;Frank = v   Frank's enemy = s   Frank's friend = q   
4,L,SemanticApproach.EXTENSIONAL,Representation.ABSTRACT,0_L_pcp4,"Imagine there are six people: Autumn, Brooke, Chad, Daniel, Erin and Frank. They have the following relationships to each other:;;;;",;;Here is how to figure out the answer to the following question:;;Who is Chad's enemy's friend?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = r;;2. Brooke's friend = k;;;;So the answer is k;;;;Now answer the following question:;;Who is Erin's parent's child's parent? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.,Erin's parent's child's parent,w,k;;q;;r;;s;;v;;w,Autumn = w  Autumn's enemy = q  Autumn's friend = k  Daniel's parent = k  Autumn's child = s  ;;Brooke = r  Brooke's enemy = k  Brooke's friend = s  Erin's parent = w    Brooke's child = v  ;;Chad = k    Chad's enemy = r    Chad's friend = w    Frank's parent = r   Chad's child = q    ;;Daniel = q  Daniel's enemy = w  Daniel's friend = v  ;;Erin = s    Erin's enemy = v    Erin's friend = r    ;;Frank = v   Frank's enemy = s   Frank's friend = q   
