Complexity,Branching,Approach,Representation,questionId,prompt_1,prompt_2,Question,Answer,options,question_universe
4,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_cpc1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = enemy(chad);;2. Chad's enemy's friend = friend(enemy(chad));;;;So the answer is friend(enemy(chad));;;;What is the formula for ""Brooke's child's parent's child""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Brooke's child's parent's child,child(parent(child(brooke))),Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Daniel's friend = friend(daniel);;Brooke's friend = friend(brooke);;Frank's enemy = enemy(frank);;Chad's enemy = enemy(chad);;Erin's parent = parent(erin);;Autumn's child = child(autumn)
4,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_cpf0,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = enemy(chad);;2. Chad's enemy's friend = friend(enemy(chad));;;;So the answer is friend(enemy(chad));;;;What is the formula for ""Daniel's friend's parent's child""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Daniel's friend's parent's child,child(parent(friend(daniel))),Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Daniel's friend = friend(daniel);;Brooke's friend = friend(brooke);;Frank's enemy = enemy(frank);;Chad's enemy = enemy(chad);;Erin's parent = parent(erin);;Autumn's child = child(autumn)
4,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_pff2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = enemy(chad);;2. Chad's enemy's friend = friend(enemy(chad));;;;So the answer is friend(enemy(chad));;;;What is the formula for ""Frank's friend's friend's parent""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Frank's friend's friend's parent,parent(friend(friend(frank))),Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Daniel's friend = friend(daniel);;Brooke's friend = friend(brooke);;Frank's enemy = enemy(frank);;Chad's enemy = enemy(chad);;Erin's parent = parent(erin);;Autumn's child = child(autumn)
4,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_efp0,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = enemy(chad);;2. Chad's enemy's friend = friend(enemy(chad));;;;So the answer is friend(enemy(chad));;;;What is the formula for ""Daniel's parent's friend's enemy""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Daniel's parent's friend's enemy,enemy(friend(parent(daniel))),Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Daniel's friend = friend(daniel);;Brooke's friend = friend(brooke);;Frank's enemy = enemy(frank);;Chad's enemy = enemy(chad);;Erin's parent = parent(erin);;Autumn's child = child(autumn)
4,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_eff0,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = enemy(chad);;2. Chad's enemy's friend = friend(enemy(chad));;;;So the answer is friend(enemy(chad));;;;What is the formula for ""Daniel's friend's friend's enemy""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Daniel's friend's friend's enemy,enemy(friend(friend(daniel))),Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Daniel's friend = friend(daniel);;Brooke's friend = friend(brooke);;Frank's enemy = enemy(frank);;Chad's enemy = enemy(chad);;Erin's parent = parent(erin);;Autumn's child = child(autumn)
4,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_efc1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = enemy(chad);;2. Chad's enemy's friend = friend(enemy(chad));;;;So the answer is friend(enemy(chad));;;;What is the formula for ""Brooke's child's friend's enemy""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Brooke's child's friend's enemy,enemy(friend(child(brooke))),Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Daniel's friend = friend(daniel);;Brooke's friend = friend(brooke);;Frank's enemy = enemy(frank);;Chad's enemy = enemy(chad);;Erin's parent = parent(erin);;Autumn's child = child(autumn)
4,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_fef3,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = enemy(chad);;2. Chad's enemy's friend = friend(enemy(chad));;;;So the answer is friend(enemy(chad));;;;What is the formula for ""Chad's friend's enemy's friend""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Chad's friend's enemy's friend,friend(enemy(friend(chad))),Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Daniel's friend = friend(daniel);;Brooke's friend = friend(brooke);;Frank's enemy = enemy(frank);;Chad's enemy = enemy(chad);;Erin's parent = parent(erin);;Autumn's child = child(autumn)
4,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_ece1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = enemy(chad);;2. Chad's enemy's friend = friend(enemy(chad));;;;So the answer is friend(enemy(chad));;;;What is the formula for ""Brooke's enemy's child's enemy""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Brooke's enemy's child's enemy,enemy(child(enemy(brooke))),Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Daniel's friend = friend(daniel);;Brooke's friend = friend(brooke);;Frank's enemy = enemy(frank);;Chad's enemy = enemy(chad);;Erin's parent = parent(erin);;Autumn's child = child(autumn)
4,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_cep2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = enemy(chad);;2. Chad's enemy's friend = friend(enemy(chad));;;;So the answer is friend(enemy(chad));;;;What is the formula for ""Frank's parent's enemy's child""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Frank's parent's enemy's child,child(enemy(parent(frank))),Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Daniel's friend = friend(daniel);;Brooke's friend = friend(brooke);;Frank's enemy = enemy(frank);;Chad's enemy = enemy(chad);;Erin's parent = parent(erin);;Autumn's child = child(autumn)
4,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_pef1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = enemy(chad);;2. Chad's enemy's friend = friend(enemy(chad));;;;So the answer is friend(enemy(chad));;;;What is the formula for ""Brooke's friend's enemy's parent""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Brooke's friend's enemy's parent,parent(enemy(friend(brooke))),Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Daniel's friend = friend(daniel);;Brooke's friend = friend(brooke);;Frank's enemy = enemy(frank);;Chad's enemy = enemy(chad);;Erin's parent = parent(erin);;Autumn's child = child(autumn)
4,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_fce1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = enemy(chad);;2. Chad's enemy's friend = friend(enemy(chad));;;;So the answer is friend(enemy(chad));;;;What is the formula for ""Brooke's enemy's child's friend""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Brooke's enemy's child's friend,friend(child(enemy(brooke))),Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Daniel's friend = friend(daniel);;Brooke's friend = friend(brooke);;Frank's enemy = enemy(frank);;Chad's enemy = enemy(chad);;Erin's parent = parent(erin);;Autumn's child = child(autumn)
4,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_fff2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = enemy(chad);;2. Chad's enemy's friend = friend(enemy(chad));;;;So the answer is friend(enemy(chad));;;;What is the formula for ""Frank's friend's friend's friend""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Frank's friend's friend's friend,friend(friend(friend(frank))),Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Daniel's friend = friend(daniel);;Brooke's friend = friend(brooke);;Frank's enemy = enemy(frank);;Chad's enemy = enemy(chad);;Erin's parent = parent(erin);;Autumn's child = child(autumn)
4,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_fpc1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = enemy(chad);;2. Chad's enemy's friend = friend(enemy(chad));;;;So the answer is friend(enemy(chad));;;;What is the formula for ""Brooke's child's parent's friend""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Brooke's child's parent's friend,friend(parent(child(brooke))),Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Daniel's friend = friend(daniel);;Brooke's friend = friend(brooke);;Frank's enemy = enemy(frank);;Chad's enemy = enemy(chad);;Erin's parent = parent(erin);;Autumn's child = child(autumn)
4,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_pee2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = enemy(chad);;2. Chad's enemy's friend = friend(enemy(chad));;;;So the answer is friend(enemy(chad));;;;What is the formula for ""Frank's enemy's enemy's parent""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Frank's enemy's enemy's parent,parent(enemy(enemy(frank))),Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Daniel's friend = friend(daniel);;Brooke's friend = friend(brooke);;Frank's enemy = enemy(frank);;Chad's enemy = enemy(chad);;Erin's parent = parent(erin);;Autumn's child = child(autumn)
4,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_fec1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = enemy(chad);;2. Chad's enemy's friend = friend(enemy(chad));;;;So the answer is friend(enemy(chad));;;;What is the formula for ""Brooke's child's enemy's friend""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Brooke's child's enemy's friend,friend(enemy(child(brooke))),Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Daniel's friend = friend(daniel);;Brooke's friend = friend(brooke);;Frank's enemy = enemy(frank);;Chad's enemy = enemy(chad);;Erin's parent = parent(erin);;Autumn's child = child(autumn)
4,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_efc5,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = enemy(chad);;2. Chad's enemy's friend = friend(enemy(chad));;;;So the answer is friend(enemy(chad));;;;What is the formula for ""Autumn's child's friend's enemy""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Autumn's child's friend's enemy,enemy(friend(child(autumn))),Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Daniel's friend = friend(daniel);;Brooke's friend = friend(brooke);;Frank's enemy = enemy(frank);;Chad's enemy = enemy(chad);;Erin's parent = parent(erin);;Autumn's child = child(autumn)
4,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_pcp4,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = enemy(chad);;2. Chad's enemy's friend = friend(enemy(chad));;;;So the answer is friend(enemy(chad));;;;What is the formula for ""Erin's parent's child's parent""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Erin's parent's child's parent,parent(child(parent(erin))),Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Daniel's friend = friend(daniel);;Brooke's friend = friend(brooke);;Frank's enemy = enemy(frank);;Chad's enemy = enemy(chad);;Erin's parent = parent(erin);;Autumn's child = child(autumn)
4,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_cpf1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = enemy(chad);;2. Chad's enemy's friend = friend(enemy(chad));;;;So the answer is friend(enemy(chad));;;;What is the formula for ""Brooke's friend's parent's child""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Brooke's friend's parent's child,child(parent(friend(brooke))),Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Daniel's friend = friend(daniel);;Brooke's friend = friend(brooke);;Frank's enemy = enemy(frank);;Chad's enemy = enemy(chad);;Erin's parent = parent(erin);;Autumn's child = child(autumn)
4,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_cpf2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = enemy(chad);;2. Chad's enemy's friend = friend(enemy(chad));;;;So the answer is friend(enemy(chad));;;;What is the formula for ""Frank's friend's parent's child""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Frank's friend's parent's child,child(parent(friend(frank))),Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Daniel's friend = friend(daniel);;Brooke's friend = friend(brooke);;Frank's enemy = enemy(frank);;Chad's enemy = enemy(chad);;Erin's parent = parent(erin);;Autumn's child = child(autumn)
4,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_pec1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = enemy(chad);;2. Chad's enemy's friend = friend(enemy(chad));;;;So the answer is friend(enemy(chad));;;;What is the formula for ""Brooke's child's enemy's parent""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Brooke's child's enemy's parent,parent(enemy(child(brooke))),Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Daniel's friend = friend(daniel);;Brooke's friend = friend(brooke);;Frank's enemy = enemy(frank);;Chad's enemy = enemy(chad);;Erin's parent = parent(erin);;Autumn's child = child(autumn)
4,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_eec3,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = enemy(chad);;2. Chad's enemy's friend = friend(enemy(chad));;;;So the answer is friend(enemy(chad));;;;What is the formula for ""Chad's child's enemy's enemy""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Chad's child's enemy's enemy,enemy(enemy(child(chad))),Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Daniel's friend = friend(daniel);;Brooke's friend = friend(brooke);;Frank's enemy = enemy(frank);;Chad's enemy = enemy(chad);;Erin's parent = parent(erin);;Autumn's child = child(autumn)
4,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_fpc3,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = enemy(chad);;2. Chad's enemy's friend = friend(enemy(chad));;;;So the answer is friend(enemy(chad));;;;What is the formula for ""Chad's child's parent's friend""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Chad's child's parent's friend,friend(parent(child(chad))),Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Daniel's friend = friend(daniel);;Brooke's friend = friend(brooke);;Frank's enemy = enemy(frank);;Chad's enemy = enemy(chad);;Erin's parent = parent(erin);;Autumn's child = child(autumn)
4,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_fcp0,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = enemy(chad);;2. Chad's enemy's friend = friend(enemy(chad));;;;So the answer is friend(enemy(chad));;;;What is the formula for ""Daniel's parent's child's friend""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Daniel's parent's child's friend,friend(child(parent(daniel))),Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Daniel's friend = friend(daniel);;Brooke's friend = friend(brooke);;Frank's enemy = enemy(frank);;Chad's enemy = enemy(chad);;Erin's parent = parent(erin);;Autumn's child = child(autumn)
4,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_ffc1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Chad's enemy's friend""?;;;;Here are the steps to arrive at the answer:;;1. Chad's enemy = enemy(chad);;2. Chad's enemy's friend = friend(enemy(chad));;;;So the answer is friend(enemy(chad));;;;What is the formula for ""Brooke's child's friend's friend""? Please answer the question in the same format as the example. End with 'So the answer is [answer]'.",Brooke's child's friend's friend,friend(friend(child(brooke))),Autumn;;Brooke;;Chad;;Daniel;;Erin;;Frank,Daniel's friend = friend(daniel);;Brooke's friend = friend(brooke);;Frank's enemy = enemy(frank);;Chad's enemy = enemy(chad);;Erin's parent = parent(erin);;Autumn's child = child(autumn)
